"id","text","irony","sarcasm","topic"
"507110299388755968","e dopo lavoro e senato, anche problema di #scuola è risolto con nuovo hashtag e malloppone di 136 pagine #labuonascuola @matteorenzi","1","1","TW-BS"
"569603597513695233","E dopo il problema musulmani... Va la pubblicità sulla diarrea😁ahahah #lagabbia","1","0","HSC"
"845680110707585028","E di nuovo va a trovare i musulmani... E di nuovo cn i migranti e di nuovo...E ancora.#Francesco 👎","1","1","HSC"
"649161253072539648","E comunque, se spalmi merda sui muri di un hotel, nessun fan potrà mai restarci male quando farai un selfie con la Meloni. [@NicoLakePlacid]","1","1","TW-SPINO"
"146581666155081728","E comunque a me pare che il governo #Monti abbia un effetto depressogeno #diariodellamanovra #manovra","0","0","TW-SENTIPOLC"
"507215434509467648","E comunque @matteorenzi alla lezione di sillabazione de #labuonascuola era assente http://t.co/bEpiecpfx3","1","1","TW-BS"
"838492512142655489","E comunque , conoscendo i nostri polli  Se l'immigrazione fosse solo femminile  Col cavolo che avremmo tutti sti' razzisti","1","0","HSC"
"135417930384027650","e almeno una cosa chiara ho: sono tutti incazzati con Franceschini, che ha bombardato il governo Monti a tradimento..","0","0","TW-SENTIPOLC"
"193102524323074048","E aggiungo: se anche la politica italiana ora ci mozza le speranze e il respiro per la sua inettitudine, #Grillo cmq non è la risposta.","0","0","TW-SENTIPOLC"
"522692643370041344","Durante la presentazione della #leggestabilita Renzi confonde la buona scuola con la navescuola Subito rialzi a piazza affari #hashtagradio1","1","0","TW-BS"
"812314324681289728","Dunque siam stati bravi poiche' abbiamo ucciso il terrorista tunisino. Ma il fatto che circolasse liberamente in Italia? #berlinattacks","0","0","HSC"
"137116778588413953","Due scioperi, flash mob, sit-in e due cortei. Roma paralizzata nel primo giorno del governo Monti: http://t.co/dnR5GGrI","0","0","TW-SENTIPOLC"
"810448091128233985","Due arresti tra i rom, risolto il ""mistero"" della ragazza cinese https://t.co/aTj0r3g7Fn","0","0","HSC"
"844128971734372352","Dove prima c'era un campo rom, ora sorge il primo ""villaggio dei senzatetto"" d'Italia! https://t.co/QsvVkb6eAU","0","0","HSC"
"799950183131910144","dottorgiustizia: RT labelmondo: ""Il terrorismo non è giustificabile, mai!"" Un articolo scritto dopo l'attentato al… https://t.co/v3D8mLfrv9","0","0","HSC"
"855376726096048129","Dortmund Germania,l'attentato non era terroristico,ma economico,infatti,si volevano colpire le azioni della società calcistica del Borussia.","0","0","HSC"
"525603015357894656","Dopo tutti i twitt su #labuonascuola almeno un segnale di fumo a noi medici prossimi al #concorsonazionale lo poteva mandare @SteGiannini !!","1","0","TW-BS"
"193080850911477760","Dopo quasi 20 anni il popolo chiama a gran voce un altro giullare di Coorte, prima Silvio, ora #Grillo #serviziopubblico","0","0","TW-SENTIPOLC"
"832117926496989184","Dopo la vittoria della Brexit, in Gran Bretagna gli episodi di violenza contro gli stranieri sono aumentati del 50% https://t.co/4Xly3gYfmg","0","0","HSC"
"152134462820462592","DOPO LA FASE 2 DEL GOVERNO MONTI PERCHE' NON ANDIAMO TUTTI IN MUTANDE A ROMA A PROTESTARE?","1","0","TW-SENTIPOLC"
"194491411360526336","Dopo il preoccupante 20% di #Le Pen, per chi crede nell'Europa unita è più necessario che mai votare #Hollande. E fermare #Grillo in Italia!","0","0","TW-SENTIPOLC"
"531141154306543617","Dopo il lavoro nei 6 tavoli tematici ci avviamo verso la conclusione #labuonascuola","0","0","TW-BS"
"136954725663907841","Dopo gli allenamenti dopo il giuramento del governo Monti.. Adesso vado a dormire!","0","0","TW-SENTIPOLC"
"393460492213448704","Dopo due ore che stavo studiando italiano, mi sono accorta che avevo preso il libro sbagliato. #benecosi","1","0","TW-SENTIPOLC"
"806795885564694528","Dopo avere terrorizzato gli anziani con catastrofi imminenti,aver comprato rom e affini,dopo una campagna di... https://t.co/HXb9kcNown","0","0","HSC"
"517275224048689152","Dopo averci riempito di bes bis bus bos bas senza darci un pelo di aggiornamento ora vogliono farcelo fare come obbligo #labuonascuola","1","0","TW-BS"
"507462617531953152","Dopo 8,4 miliardi di tagli lineari è ancora possibile parlare di buona scuola? http://t.co/oNQfbi7ibl @FusacchiA @LaLipperini @gliasini","0","0","TW-BS"
"822170674630426624","Dopo 20 min. di trasmissione non ha ancora nominato i migranti. Lo iscriviamo al guinnes dei primati?  #ottoemezzo","1","1","HSC"
"520282533830078464","Domani tutti in piazza XX Settembre! Corteo contro #labuonascuola di #renzi e il caro trasporti di #tpertruffa ! #iononcisto!","0","0","TW-BS"
"555390279998795777","domani tema su Charlie Haebdo...ma gli islamici non si potevano fare i cazzi loro ogni tanto!?!?!?!?!?","1","1","HSC"
"511196225153294337","Domani inizia nuovo #annoscolastico. In bocca al lupo a tutti gli studenti. Io sarò a #firenze ITT Marco Polo #labuonascuola @MiurSocial","0","0","TW-BS"
"516190856395898880","Domani faccio 8 ore di scuola. Neanche alle elementari ne facevo così tante. #labuonascuola proprio","1","1","TW-BS"
"521669443097608193","Domani all'inaugurazione dello Young International Forum per #labuonascuola il capitano della Davis Corrado Barazzutti @MiurSocial #Yif2014","0","0","TW-BS"
"531907887124463616","Domani al @MiurSocial a disfare gli scatoloni. Si riparte per #labuonascuola. Grazie @davidefaraone","0","0","TW-BS"
"785477723502284801","Domandone del giorno: un terrorista si farebbe saltare in aria più volentieri sulla A, la B o la C? #metroroma #Roma","1","0","HSC"
"528129678515515392","Dolcetto scherzetto? #Halloween #labuonascuola #Roma http://t.co/MGCEEBgzwx","1","0","TW-BS"
"507276614330499072","Dodici mesi per cambiare la scuola (#labuonascuola) E io che avevo prenotato un viaggio intorno al mondo di 365... http://t.co/VYE8FrnSQJ","1","0","TW-BS"
"507838238313414656","Docenti formati e vocati #tfaordinario finiranno a fare gli schiavi sottopagati nelle private. Bella marchetta! #labuonascuola @SteGiannini","1","1","TW-BS"
"532299013954232320","Divide et impera: la buona scuola di Renzi http://t.co/DqWHf7qwHS","1","0","TW-BS"
"568086154773471232","Dite #Sacchi che esistono italiani di colore. Bastava dicesse stranieri invece che neri e tutti avremmo concordato. W l'Italia.","1","1","HSC"
"714821082637795332","Dirotta un aereo per la ex moglie. ""Ti avevo detto un elicottero!"" [@giggidelirio]","1","0","TW-SPINO"
"148892409835696129","Direzione Pd Forlí: tanti interventi contro il Governo Monti. Ma possibile che non abbiamo compreso la situazione? Povero Bersani.","0","0","TW-SENTIPOLC"
"803313690929991680","Direttore Caritas sta accogliendo futuri spacciatori prostitute e terroristi https://t.co/GAQecEOBDs","0","0","HSC"
"803311150184153089","Direttore Carita$ attacca Salvini: “Non conosce significato di profugo”. Loro lo sanno… https://t.co/XmagLiqNPj https://t.co/W2ifcy7sbC","0","0","HSC"
"646597598598537216","Direttamente dal 1942, venerdì sera Spinoza torna a Milano per un live pieno di pagine e pagine di risate. Venite?  https://t.co/TmY1BfUDev","1","0","TW-SPINO"
"553557256437260288","diretta #parigi: 3 ak47 islamici tengono in ostaggio 90.000 pirlotti delle forze polizia antiterrorismo .. tutto il resto: balle mondialiste","1","1","HSC"
"134004315613429760","Dimissioni di Berlusconi, governo provvisorio con Mario Monti, elezioni. Questo ci serve.","0","0","TW-SENTIPOLC"
"156109614243516416","dimenticavo!Grande Mario Monti a che tempo che fa!","0","0","TW-SENTIPOLC"
"518700947737157633","Digitalizzazione scuola: 3% loading #labuonascuola https://t.co/C8n2y80dPJ","1","1","TW-BS"
"460005125348917250","Diffuse le prime immagini dell’attico del cardinal Bertone. Il portone è a forma di cruna. [CONTINUA su http://t.co/oDPUtxkMK3]","1","0","TW-SPINO"
"854672310460182529","Dietro a ogni nomade, c'è sempre il giudeo, e dietro al giudeo la sopresa comunista....predatore della vostra vita!… https://t.co/80uqeUlDQ1","0","0","HSC"
"392004045030043648","dicono che è vero che quando si muore, poi non ci si vede più'","1","0","TW-SENTIPOLC"
"161486159887867904","Dicono che da domani arriva il freddo...sicuramente sarà colpa del Governo Monti e della manovra!","0","0","TW-SENTIPOLC"
"5.2120194944666E+17","Diciamo NO alla #buonascuola di Renzi e Giannini: USI-AIT Calabria sulla “buona scuola” di Renzi. Il piano Ren... http://t.co/UUabjjgTzb","0","0","TW-BS"
"1.3825423980902E+17","Dice Veltroni che Mario Monti è merito suo. In effetti se non avesse perso le elezioni del 2008 forse oggi avremmo un governo di sinistra","1","1","TW-SENTIPOLC"
"134763379175866369","Dice che se il prossimo governo #Monti non te convince, sei anti-italiano e non vuoi bene manco a #Napolitano... e manco a Gesù.","1","0","TW-SENTIPOLC"
"143634196156530688","dice che l'anagramma di mario monti = matrimonio. ecco perché sono allergica alla #manovra","1","0","TW-SENTIPOLC"
"666227020112797697","Di uno dei kamikaze di Parigi è rimasto solo un dito. E tutti stanno guardando quello. [@Goemon_SM]","1","0","TW-SPINO"
"134606130147106816","Di Pietro ha detto no a Mario Monti Presidente del Consiglio...ma ha detto sì a Mannagggiament! (...ebook o libro cartaceo!)","1","0","TW-SENTIPOLC"
"134563814925549568","Di Pietro dice no al governo Monti, mi sembra già di rivedere l'Ulivo e la sua simpatica caciara @Idvstaff #FullMonti","1","1","TW-SENTIPOLC"
"690129610969866240","Di omosessualità si discute in parlamento, in chiesa e ora anche nel calcio. A casa è ancora troppo pericoloso. [@maurizioneri79]","1","0","TW-SPINO"
"852214297929412608","di maio dice i rom sono tutti assassini no","0","0","HSC"
"850660687839932416","Di fronte a queste forme di terrorismo siamo tutti sulla stessa barca.     A parte Briatore.  Briatore ha la sua.","1","0","HSC"
"500643465689333760","Di Battista sull'Isis: “Il terrorista non è un soggetto disumano con il quale non si può dialogare“. Quello è Bersani. [@_edelman]","1","1","TW-SPINO"
"192575468338298880","Di #Grillo apprezzo la profondità di pensiero e i toni pacati, ma ora scusate, vado a fare il bucato con quella palla magica di merda.","1","1","TW-SENTIPOLC"
"827783036905336832","Devo ancora sentire la buonista ke da del razzista o fascista al poliziotto francese ke ha sparato al terrorista Poverino il terrorista caro","1","1","HSC"
"162983446141083649","Detto tra noi: dopo aver visto e sentito il mago Martone ieri sera in tv, tutta 'sta scienza nel governo Monti non mi pare di vederla...","1","1","TW-SENTIPOLC"
"136951776682315777","desidero esprimere tutto il mio sostegno al governo Monti Python","1","0","TW-SENTIPOLC"
"1.5099537279642E+17","Denunciato Mario Monti per alto tradimento http://t.co/QlD7KTk7","0","0","TW-SENTIPOLC"
"854764205152534539","Denunciare i migranti colpevoli di atti verso il ns popolo è come fare la cacca e non trovare il bidet! Magistrati amici dei clandestini!","1","1","HSC"
"143331089866428416","Delusione # governo #Monti: poco per combattere #l'evasione fiscale","0","0","TW-SENTIPOLC"
"835042887922495488","delocalizziamo alla Libia la gestione dei migranti, ottimo https://t.co/8ZYXQy9a9l","1","1","HSC"
"835230985579016193","Delle #zingare #rom, #lidl o meno, si sa, sono senza #patria e #polis. I due #cojoni invece si è saputo essere della #cgil. #pd o #sel?","1","1","HSC"
"791709885574504448","Della vicenda di Goro, tralasciando le polemiche sui cittadini che si erano opposti all'arrivo dei profughi, la... https://t.co/ZxZ75jNUC6","0","0","HSC"
"193060962239123457","Della Vedova:\""a #Grillo spiegherei la differenza fra acquistare un'azione e prestare soldi ad uno stato\"" #piazzapulita","0","0","TW-SENTIPOLC"
"835195730306416641","Della serie ""rom che non rubano"": ++ Furto di energia, il vizietto dei rom: scoperti allacciamenti abusivi ++ https://t.co/TxIwwLTmoF","1","1","HSC"
"530761281863970816","Delibera del Collegio dei Docenti del Liceo L. Pasteur di Roma su la “buona scuola”... http://t.co/gSwmjN9RtH","0","0","TW-BS"
"523042308640759808","Delegazione valdostana #sfplm85bis alla presentazione de #labuonascuola!","0","0","TW-BS"
"161936795842527232","del governo #Monti il 31% apprezza che decida in tempi brevi: ci sono anche io!","0","0","TW-SENTIPOLC"
"507091538606686209","dei privati che finanziano le scuole statali non frega niente a nessuno/a? tutti/e a ripetere a pappagallo merito, merito... #labuonascuola","1","0","TW-BS"
"837601784021516288","Degrado capitale. Due nomadi si lavano in pieno giorno tra i passanti a San Paolo IL VIDEO #roma… https://t.co/3F7AMwi1MB","0","0","HSC"
"162123198232670208","Decreto liberalizzazioni del governo monti in formato pdf completo http://t.co/IN32S9LH","0","0","TW-SENTIPOLC"
"826351856242851841","Decide di portare i profughi nel suo comune, viene sommerso di insulti. Sindaco: “Denuncio tutti” – Last-Webs https://t.co/V2KACep7IN","0","0","HSC"
"628197463959191552","Debora Serracchiani: ""Se cadiamo, le alternative sono Grillo e Salvini"". Che poi è il motivo per cui non cadete. [@ilmagodifloz]","1","1","TW-SPINO"
"135449060558647296","De Bortoli a Rai3: Niente sconti del Corsera al governo #Monti . Buffone","0","0","TW-SENTIPOLC"
"855345649729941504","Dazebao News -  Francia, attentato alla vigilia del voto. Allarme terrorismo https://t.co/rvy0ItKD7i","0","0","HSC"
"844578205927428096","Davvero sti attacchi di terroristi hanno rotto il cazzo, uno deve avere paura di viaggiare o anche uscire di casa perché a casa non-","0","0","HSC"
"507187295519531009","Dato che il lavoro non esiste in Italia, la scuola la faranno durare fino ai 40-45 anni minimo #labuonascuola","1","1","TW-BS"
"793171482860027906","Dalle piazze d’Italia la vita d’INFERNO dei cittadini x colpa dei migranti-clandestini, tutte le sere h 20,30 rete4 https://t.co/6rejTZe25e","0","0","HSC"
"137166509574332416","dalle 15 commentiamo in diretta il programma del governo Monti esposto al Senato, per intervenire 347.3339367 http://t.co/f1PnbwuS","0","0","TW-SENTIPOLC"
"808449553909354496","dal sito ""tutti i crimini degli immigrati punto com"" alla faccia della xenofobia https://t.co/fs6IGlK9He","1","0","HSC"
"800110916905955328","Dal Minnesota alla Libia,  fino a Italia e Spagna:  le nuove culle della #Jihad #terrorismo @CorriereIt https://t.co/Qw848HNKj5","0","0","HSC"
"145799754864005122","Dal disastro della nuova Alitalia al governo Monti: come agiscono i Capitani coraggiosi | tiscali.spettacoli http://t.co/3kluviD1","1","0","TW-SENTIPOLC"
"782984070078795776","Dal campo nomadi alla casa del Comune #lucca https://t.co/J0EC6qvrra","0","0","HSC"
"520154407531724800","Dal buono-scuola alla buona scuola renziana: buone ragioni per lo sciopero http://t.co/kduFO6MLdd #10_ottobre #quota_96 #sciopero","1","0","TW-BS"
"507292971847647232","Dal Buon Governo di #Berlusconi a #labuonascuola di Renzi passando dall'Italia giusta di Bersani. #Autocelebrazioni","1","0","TW-BS"
"553109191783899137","Daje, oggi tutti islamisti...","1","0","HSC"
"809127133792583680","Dai ragazzi, è Natale! Portiamo un po' di calore al campo nomadi. Io penso alla benzina, voi portate i fiammiferi?","1","1","HSC"
"569967535879262208","Dai forza comunisti ,li volete prendere in casa vostra questi migranti ,questi senza tetti i nostri fratelli che vengono da altri continenti","1","1","HSC"
"150086576192487424","Dai calcoli pensionistici del governo Monti si capisce chiaramente che la profezia dei Maya e' una cazzata.","1","1","TW-SENTIPOLC"
"510691356281696256","Da una mia indagine a scuola il 90% dei colleghi non ha letto #labuonascuola","0","0","TW-BS"
"134604963061039105","Da mesi protestiamo e chiediamo mari e monti, non Mario #Monti capo del governo. #elezioni subito","1","0","TW-SENTIPOLC"
"134553624654258176","Da mesi protestiamo e chiediamo mari e monti, non Mario #Monti capo del governo. #elezioni","1","0","TW-SENTIPOLC"
"165020429189259264","Da ieri sera Mario Monti e' un senatore a vita monotona","1","0","TW-SENTIPOLC"
"134809147479834624","Da grandi poteri derivano grandi responsabilità, Illustre Professor Monti. Now save us!","0","0","TW-SENTIPOLC"
"524312440998080513","Da che dipende? ... Chiediamolo alla “buona scuola“ del salvator della patria di Renzi! http://t.co/xb4JKX3BYM","1","1","TW-BS"
"507126665978576896","Da 4 anni portiamo l'Inglese a scuola col #volontariato giovanile,  felici del supporto a #labuonascuola #EduCHANGE #AIESEC @SteGiannini","0","0","TW-BS"
"821813713892233216","Da #homosapiens a homowebtuttologicus tutti esperti di sismi, immigrazione, economia, medicina, cazzochejefrega, laureati su blog","1","1","HSC"
"519710880968081408","Da “Il buon governo“ a “La buona scuola“.L'autoreferenzialità iperpositiva spicciola da un Corruttore ad un Ebete.Vale Proprietà Commutativa","1","1","TW-BS"
"136202122453721088","D'Alimonte a #linfedele esprime forti dubbi sul fatto che il governo Monti cambi la legge elettorale. Più facili elezioni anticipate.","0","0","TW-SENTIPOLC"
"159990489049870338","D'Alema: il governo Monti è una nostra vittoria, ci lavoravamo da un anno. Ecco meno male, perché nel Pd non la pensavano tutti così","0","0","TW-SENTIPOLC"
"135341721822306304","D'Alema che invoca il governo #Monti é il classico esempio di un politicante infame che attende un posticino in questo nuovo governo.","0","0","TW-SENTIPOLC"
"822114438920683520","Curioso anche il fatto che fosse figlio di immigrati. https://t.co/iWf5x1Xwme","0","0","HSC"
"829998518819573760","Curiosità Sanremo.  Lo sapevate che esistono anche degli ospiti stranieri che non sono gay? #sanremo2017","1","0","HSC"
"845574470316294144","Cultura millenaria. Fumi tossici dai campi rom, la Città di #Torino alla Regione: Monitorare la salute dei residenti https://t.co/AJbxQl8ani","1","1","HSC"
"799120165879316480","Cronaca Milano: Ruba in casa e prende anche l’urna cineraria Monza, arrestata nomade incinta https://t.co/n7ULSN71Z6 #milano","0","0","HSC"
"841254721532882945","Cronaca di Roma. Ritrovati nel campo nomadi borsoni rubati alla maratona https://t.co/84Whsz7KfR #Roma #News #Notizie","0","0","HSC"
"522713658569527296","Crollano soffitti nei licei a Padova, Roma e Napoli: tragedia sfiorata. Cercasi #labuonascuola (Leggi: http://t.co/uovbjwpGDE). @la_stampa","1","1","TW-BS"
"137577169642729474","Crolla la fiducia dei pugliesi in #Vendola. Nichi vuole scappare dalla Puglia, ecco perché non gli scende il Governo Monti fino al 2013.","0","0","TW-SENTIPOLC"
"542408947236216832","Crolla la borsa di Shanghai. Ora bisogna risollevarla senza muovere le altre. [@blogstark]","1","0","TW-SPINO"
"134638162856255488","Crisi: Rehn, Monti? un amico ed ex collega molto competente: Bruxelles, 10 nov. ? (Adnkronos) ? ""Mario Monti e'... http://t.co/3F90aBcN","0","0","TW-SENTIPOLC"
"853169194061504512","Crisi USA-Corea del Nord: il Cremlino invita alla moderazione. E Salvini annuncia che ospiterà un rom a casa sua. [willy]","1","1","HSC"
"134553776353853442","Crisi di governo. Più vicina l'ipotesi Mario Monti. E intanto il maxiemendamento arriva al Senato: Il maxiemenda... http://t.co/PMbWO7bB","0","0","TW-SENTIPOLC"
"165081097124839425","Credo che Mario Monti abbia dei seri problemi con l'italiano...secondo me si é confuso con la parola utopico piuttosto che monotono!","1","0","TW-SENTIPOLC"
"508294901596184577","Credo che #Renzi con #grassochecola si riferisse alla retorica di cui gronda la presentazione #labuonascuola","1","0","TW-BS"
"820608690688557058","creata da studenti universitari Qibad,una pagina Fb che ha il proposito di superare l'estremismo islamico conl'arte  https://t.co/P482lmjTkC","0","0","HSC"
"563072460271419393","Coulibaly mi sta abbondantemente sulle palle. Mi fa pensare anche al terrorista.","1","1","HSC"
"160671934688935936","Costa Concordia: il saggio silenzio del governo Monti - Internet e Politica http://t.co/Ghu3FaVT via @blogosfere","0","0","TW-SENTIPOLC"
"507097010034728960","Così Renzi si intesta la riforma della scuola. Il video #labuonascuola  http://t.co/WNxsjCF518","0","0","TW-BS"
"520488809398824960","Così #labuonascuola gira per l’Italia in tour. Ecco le tappe http://t.co/10K8jqfbsb http://t.co/9GKZaER4Gm","0","0","TW-BS"
"144800732242128897","Cosa vuol dire #equità? Rivalutare pensioni fino a 1600 euro. #Governo #Monti non sia chiuso e ci ascolti.","0","0","TW-SENTIPOLC"
"507496787288928256","Cosa si nasconde dietro un libretto rosa:  Dove va la buona scuola di Giannini e Renzi? Meritocrazia, un bel c... http://t.co/OZmBUUQWZJ","0","0","TW-BS"
"507836799675535360","Cosa ne pensate della proposta del Governo di dare al paese una Buona Scuola? #labuonascuola http://t.co/Xw23jfGwio","0","0","TW-BS"
"193475455779737600","Cosa ne pensa il movimento su questo? \""Beppe ha fatto un post dove è stato chiaro...\"" Cervello fritto.  #Grillo #m5s #lultimaparola #dalema","0","0","TW-SENTIPOLC"
"132054641390264320","Cosa lega Mario Monti al referendum in Grecia sulle misure di austerità imposte dall'Ue?Proverò a spiegarlo su http://t.co/UXFdsdot","0","0","TW-SENTIPOLC"
"160103675598077953","Cosa intendo fare per i poveri ed i bisognosi? Una beata minchia. Cetto La Qualunque? No Mario Monti","1","1","TW-SENTIPOLC"
"782838442044559361","Cosa ci aspettiamo più di questi immigrati ? Credo che siamo arrivati alla frutta ormai e oltretutto senza ritorno","0","0","HSC"
"527459474080952324","Cosa aspetta il popolo delle famiglie a raccogliere la sfida de #labuonascuola? @AnnaMonia_A http://t.co/Xw1an7c8GP","0","0","TW-BS"
"836920788682944512","Cosa abbiamo imparato a scuola parlando del video delle due rom al Lidl. L'articolo di @christianraimo. https://t.co/f7Yfrap5xr","0","0","HSC"
"148019397443854336","Cos'ha fatto di buono il governo Monti http://t.co/vT45kyV9","0","0","TW-SENTIPOLC"
"511425860826828800","Cos'è quella cosa che fai in pochi minuti ma che ti frega per 9 mesi? L'iscrizione a scuola. #labuonascuolauncazzo","1","1","TW-BS"
"836828121840168960","Corriere della Sera Trump: «Taglio epocale tasse» Ingresso migranti solo per merito Corriere della Sera I… https://t.co/KDePZpZ08e","0","0","HSC"
"851054437544194048","CORRIERE DELLA SERA - Sconti nel negozio colpito  dai terroristi: e a Stoccolma  scatta la protesta dei clienti https://t.co/504rZZD8ST #P…","0","0","HSC"
"136863539989184513","Corrado Passera. #Ministro per lo Sviluppo Economico, le Infrastrutture e i Trasporti. Una garanzia nel nuovo Governo #Monti","0","0","TW-SENTIPOLC"
"147645741140156416","Convincetemi che con governo #Monti non stiamo facendo come quelle sette che praticano suicidio di massa. In fiduciosa attesa","1","1","TW-SENTIPOLC"
"145422423926382592","Controlla questo video Napoli De Magistris chiede al Governo Monti un tavolo su Napoli http://t.co/IDMks4ap via @youtube","0","0","TW-SENTIPOLC"
"135334577223909376","Controlla questo video MARIO MONTI: L'EURO E' UN SUCCESSO, SOPRATTUTTO PER LA GRECIA http://t.co/jomCTNi6 via @youtube","0","0","TW-SENTIPOLC"
"144918822418268162","Controlla questo video Mario Monti & Gli Illuminati http://t.co/3VvpMvJD via @youtube","0","0","TW-SENTIPOLC"
"134555103293227008","Controlla questo video Il Grande Golpe Globale chi sono Mario Monti e Luca Papademos? http://t.co/tJjBX1DF via @youtube da ascoltare ;)","0","0","TW-SENTIPOLC"
"144432751062421504","Controlla questo video Il Grande Golpe Globale chi sono Mario Monti e Luca Papademos? http://t.co/FiWOn09O via @youtube","0","0","TW-SENTIPOLC"
"137198475774394369","Controlla questo video Governo Monti domani al Senato, delusione per assenza Letta http://t.co/0kr72tNY via @youtube","0","0","TW-SENTIPOLC"
"786108104693915648","Contro le scemenze scritte anche su twitter, sempre in spirito di odio verso i migranti:   https://t.co/kgn4nZkU1H","0","0","HSC"
"160821154033057792","Contro le misure reazionarie del #Governo BBC (#Berlusconi,#Bersani,#Casini) di Mario #Monti. http://t.co/6JJCfwVb","0","0","TW-SENTIPOLC"
"529021668493373440","Contro la farsa de ""la buona scuola"",  #lascuolaèdichilavive! http://t.co/p5UvhbLIJ9","0","0","TW-BS"
"845933971557044224","Contro il terrorismo meno camion e pullman, più ztl e mezzi pubblici: a chi urla ""Allah akbar!"" risponderemo ""Atac Akbar!""","1","0","HSC"
"520235677666279426","Contro #labuonascuola ...verso la giornata del 10 ottobre e oltre!! http://t.co/AEEYzcgrSs #10ott @studentifuori http://t.co/OwfZD0Kje6","0","0","TW-BS"
"507112092768694272","Contribuire a progettare La buona scuola - Comunque la si pensi sul Governo Renzi, questa è la piattaforma... http://t.co/iVzIOXjAet","0","0","TW-BS"
"529512421510361089","Consultazioni #labuonascuola: 60.000 compilazioni. Sicuri che sia un successo? http://t.co/TV8ihnVDGO #scuola #insegnanti","1","0","TW-BS"
"160413552555982849","Consiglio a Mario #Monti. Come chiedere un aiuto alla Germania. #Merkel fai subito scendere lo spread cazzo!","0","0","TW-SENTIPOLC"
"708227232125337600","Consigliere comunale M5S sorpreso a rubare negli armadietti della palestra. Li apriva come una scatoletta di tonno. [@Goemon_SM]","1","0","TW-SPINO"
"616621541816709120","Consigliamo a tutte le ragazze di evitare vestiti appariscenti. Ti deve violentare per quello che sei. [talia]","1","0","TW-SPINO"
"554315639410929664","Confondere tutti i musulmani con l'isis sarebbe come confondere tutti gli italiani con quel povero e limitato politico verde che non nomino.","1","0","HSC"
"785321429000749057","Condannare severamente gli atti terroristici non è non rispettare le persone di tutte le religioni,al contrario,é amore💖 per ogni vita umana","0","0","HSC"
"782994611656593408","Con tutto il rispetto per gli immigrati, la memoria delle vittime dei luoghi di lavoro...???? I nove lavoratori,... https://t.co/k1Rxfn8piO","0","0","HSC"
"553604766090399747","Con questa storia della Francia e dei terroristi io con sta ceppa che metto piede anche solo all'expo","1","0","HSC"
"590037213439746049","con quali e (di chi) soldi intende mantenere Corradino Mineo tutti i profughi in Italia ?","1","1","HSC"
"165470310295015425","Con Mario Monti finisce perfino il tempo delle generose cugine pompinare.","1","0","TW-SENTIPOLC"
"147982023359856640","Con le #liberalizzazioni il #governo #Monti ha fatto un bel regalo di Natale a #Berlusconi. Le TV devono pagare le concessioni allo #Stato","0","0","TW-SENTIPOLC"
"509450756240715777","Con la ""buona scuola"" di Renzi viene toccato il fondo e si distruggono le basi della scuola pubblica e repubblicana. La Gelmini esulta.","1","1","TW-BS"
"850290882721042433","Con l'attacco alla #Siria, #Trump ha scelto di stare con i terroristi | https://t.co/vlQ60t3FOZ   https://t.co/uJrT4HnCEm","0","0","HSC"
"836864666173341696","con il fumino alla diossina dei roghi tossici Ve lo auguro un bel campo rom sotto casa a tutti voi in studio… https://t.co/m5fVieTPX5","1","1","HSC"
"553992006671024129","Con i musulmani brutti sporchi e cattivi in Italia é sparito l'emergenza Rom","1","1","HSC"
"528470354889818112","Con #labuonascuola saremo tutti più buoni. Peccato, alcuni docenti volevano solo essere più ""boni"". Sarà per un'altra strariforma.","1","0","TW-BS"
"528469133969850368","Con #labuonascuola finalmente il progetto della scuola-azienda diventa realtà. I primi finanziamenti per una statua alla Gelmini.","1","0","TW-BS"
"799555339360370689","Con @emmabonino per sfatare gli stereotipi legati al racconto sull'#immigrazione. #s4p2016 https://t.co/TrNC2mz6M2","0","0","HSC"
"826444433281384450","Comunque, se ancora confondiamo la difesa dei confini e la ""illegal immigration"" con i visti turistici tanto vale parlare di gattini #Trump","1","0","HSC"
"134419920552345600","Comunque se parte il governo Monti è grande vittoria dell' #Udc, di @Pierferdinando e @robertorao","0","0","TW-SENTIPOLC"
"507255145873547264","Comunque lo gnègnè tuittero su #labuonascuola mi sembra di un livello più alto di quello dedicato a http://t.co/wJq1CMBuVF ;) #chepalle","1","0","TW-BS"
"393279571006881792","Comunque l'inverno è arrivato e io oggi più che un moscone in bagno mi son ritrovata un cacciatorpedinieri in decollo verticale!","1","0","TW-SENTIPOLC"
"193070431396311041","Comunque #Grillo  anche basta come denominatore del tutto #PiazzaPulita","0","0","TW-SENTIPOLC"
"829337595410792449","Comune paga 160mila euro l'anno per un depuratore rotto: inchiesta sul campo nomadi in terreno Buzzi https://t.co/sA3oyYqWKD @ilmessaggeroit","0","0","HSC"
"814083844483719168","Comune di Roma vuole dare case popolari ai rom e abbassargli tasse.Ultimamente @virginiaraggi e giunta @Mov5Stelle sono usciti con Lapo?","1","0","HSC"
"832580153335242752","Complimenti davvero a Casapound per aver impedito a 90 bambini di entrare a scuola. Erano rom, ma cosa cambia? https://t.co/LnqBBF3j9A","1","1","HSC"
"642813184571768832","Complimenti a @lercionotizie che vince il premio di miglior sito umoristico, che Spinoza deteneva ininterrottamente dal 1872. Bravi!","1","0","TW-SPINO"
